1540450848.725614000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	17442	8280											
1540450848.742543000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540450848.776178000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540450848.776627000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540450848.796528000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540450848.796665000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540450848.796667000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540450848.796668000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540450848.796839000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540450848.960206000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450848.969014000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450848.969433000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450848.975512000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450848.993861000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450849.028382000	60	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b									1	50:c7:bf:1c:9c:a6	192.168.2.121	00:00:00:00:00:00	192.168.2.1		
1540450849.028681000	60	4c:09:d4:c6:12:7b	50:c7:bf:1c:9c:a6									2	4c:09:d4:c6:12:7b	192.168.2.1	50:c7:bf:1c:9c:a6	192.168.2.121		
1540450849.147076000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1550	53									
1540450849.149165000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	1550									
1540450849.154064000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1551	53									
1540450849.175343000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450849.199136000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	17997	80											
1540450849.199139000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	17442	8280											
1540450849.200163000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450849.212515000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450849.213023000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450849.297128000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540450849.297300000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540450849.297302000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540450849.297304000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540450849.297305000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540450849.297722000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540450849.380548000	90	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	202.120.2.100			123	123									
1540450849.381041000	118	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			123	123	3	0							
1540450849.727876000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450849.749087000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450849.749595000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450849.767340000	60	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b									1	50:c7:bf:1c:9c:c6	192.168.2.122	00:00:00:00:00:00	192.168.2.1		
1540450849.767606000	60	4c:09:d4:c6:12:7b	50:c7:bf:1c:9c:c6									2	4c:09:d4:c6:12:7b	192.168.2.1	50:c7:bf:1c:9c:c6	192.168.2.122		
1540450849.990174000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450849.995627000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450850.000165000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.007828000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450850.008327000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.139056000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1547	53									
1540450850.177417000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450850.188908000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1790	53									
1540450850.208162000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.223301000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450850.223804000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.237063000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1790	53									
1540450850.512140000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.516020000	67	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450850.516495000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450850.742604000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540450850.930425000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40151	80											
1540450850.930943000	102	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110	40151	80			3	0							
1540450851.003527000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450851.018587000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450851.046437000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40152	80											
1540450851.046973000	102	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110	40152	80			3	0							
1540450851.145668000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1552	53									
1540450851.147780000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	1552									
1540450851.153781000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1553	53									
1540450851.171523000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40153	80											
1540450851.172079000	102	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110	40153	80			3	0							
1540450851.172820000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450851.189442000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1790	53									
1540450851.295763000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40154	80											
1540450851.296219000	102	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110	40154	80			3	0							
1540450851.381871000	90	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	202.120.2.100			123	123									
1540450851.382343000	118	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			123	123	3	0							
1540450851.410860000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40155	80											
1540450851.411333000	102	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110	40155	80			3	0							
1540450851.418556000	60	00:14:1c:28:d6:06	00:14:1c:28:d6:06															
1540450851.445190000	60	dc:20:08:3a:eb:e8	4c:09:d4:c6:12:7b									1	dc:20:08:3a:eb:e8	192.168.2.111	00:00:00:00:00:00	192.168.2.1		
1540450851.445456000	60	4c:09:d4:c6:12:7b	dc:20:08:3a:eb:e8									2	4c:09:d4:c6:12:7b	192.168.2.1	dc:20:08:3a:eb:e8	192.168.2.111		
1540450851.446071000	108	dc:20:08:3a:eb:e8	4c:09:d4:c6:12:7b	192.168.2.111	192.168.2.1			59172	53									
1540450851.448419000	108	4c:09:d4:c6:12:7b	dc:20:08:3a:eb:e8	192.168.2.1	192.168.2.111			53	59172									
1540450851.512198000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			49314	53									
1540450851.512640000	98	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			49314	53	3	0							
1540450851.530703000	74	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	119.29.29.29	40156	80											
1540450851.570468000	71	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			54765	53									
1540450851.616081000	68	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450851.623663000	78	3c:33:00:98:ee:fd	40:8d:5c:4b:99:14	192.168.2.110	192.168.2.107	23	57206											
1540450851.624101000	66	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
1540450851.643553000	75	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b	192.168.2.122	192.168.2.1			46352	53									
1540450851.700110000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51410	80											
1540450851.700600000	102	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109	51410	80			3	0							
1540450851.815331000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51411	80											
1540450851.815806000	102	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109	51411	80			3	0							
1540450851.924712000	73	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	8.8.8.8			3126	53									
1540450851.925164000	101	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			3126	53	3	0							
1540450851.927260000	74	c4:12:f5:db:4a:e2	4c:09:d4:c6:12:7b	192.168.2.105	192.168.2.1			35870	53									
1540450851.961389000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			58340	53									
1540450851.961960000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			58340	53	3	0							
1540450851.962648000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51412	80											
1540450851.963149000	102	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109	51412	80			3	0							
1540450851.976519000	76	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			38181	53									
1540450851.977038000	104	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			38181	53	3	0							
1540450852.025673000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450852.036764000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450852.053527000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	34045	8000											
1540450852.054032000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	34045	8000			3	0							
1540450852.054423000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	122.226.84.253	50171	443											
1540450852.054665000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	50871	80											
1540450852.054955000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	50171	443			3	0							
1540450852.055292000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	50871	80			3	0							
1540450852.055691000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	122.248.234.207	57744	8080											
1540450852.056151000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	57744	8080			3	0							
1540450852.058014000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	50.19.254.134	34802	21047											
1540450852.058472000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	34802	21047			3	0							
1540450852.082836000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51413	80											
1540450852.083298000	102	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109	51413	80			3	0							
1540450852.151651000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1549	53									
1540450852.155178000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	50.19.254.134	55319	443											
1540450852.155653000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	55319	443			3	0							
1540450852.155920000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	50875	80											
1540450852.156625000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	34052	8000											
1540450852.161936000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	52037	80											
1540450852.172539000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450852.192368000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1790	53									
1540450852.203036000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51414	80											
1540450852.203546000	102	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109	51414	80			3	0							
1540450852.323213000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51415	80											
1540450852.330973000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	42159	80											
1540450852.330975000	75	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			34682	53									
1540450852.331478000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	42731	8280											
1540450852.331481000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	42159	80			3	0							
1540450852.331974000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	42731	8280			3	0							
1540450852.742659000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540450852.823949000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	42731	8280											
1540450852.824030000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	42159	80											
1540450852.824417000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	42731	8280			3	0							
1540450852.916390000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			56931	53									
1540450852.916942000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			56931	53	3	0							
1540450852.950041000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540450853.032310000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450853.051278000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450853.139135000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1554	53									
1540450853.141234000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	1554									
1540450853.150562000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	50875	80											
1540450853.151072000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	50875	80			3	0							
1540450853.155456000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1554	53									
1540450853.159576000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	34052	8000											
1540450853.160255000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	52037	80											
1540450853.173045000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450853.234403000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1790	53									
1540450853.282066000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540450853.282236000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540450853.282258000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540450853.282259000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540450853.282261000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540450853.282431000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540450853.282522000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540450853.282524000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540450853.282647000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540450853.283034000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540450853.283235000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540450853.283438000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540450853.322389000	74	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	119.29.29.29	51415	80											
1540450853.322463000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	42731	8280											
1540450853.323133000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	42731	8280			3	0							
1540450853.324602000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	42159	80											
1540450853.608580000	110	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1555	53									
1540450853.610731000	110	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	1555									
1540450853.619514000	77	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1555	53									
1540450853.787588000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540450853.787895000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540450853.787897000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540450853.787899000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540450853.787900000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540450853.787901000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540450853.787903000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540450853.787904000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540450853.798095000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540450853.799186000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540450853.799321000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540450853.799322000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540450853.799324000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540450853.821832000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	42731	8280											
1540450853.821908000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	42159	80											
1540450854.041492000	75	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.121	192.168.2.1			40589	53									
1540450854.044170000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540450854.045791000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540450854.148478000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			1551	53									
1540450854.175242000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540450854.229210000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1791	53									
1540450854.286864000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540450854.287368000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540450854.296619000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540450854.296621000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540450854.296799000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540450854.296801000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540450854.296802000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540450854.297244000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540450854.298488000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540450854.299117000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540450854.299945000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540450854.300671000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540450854.301578000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540450854.302345000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540450854.302955000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540450854.528119000	67	40:8d:5c:4b:99:14	3c:33:00:98:ee:fd	192.168.2.107	192.168.2.110	57206	23											
